score_rrf,score_bm25,score_dense,id_projeto,titulo,situacao,is_stem,unidade_lista,palavra_chave_1,palavra_chave_2,palavra_chave_3,palavra_chave_4,resumo
0.019038945268453466,58.264115805874525,0.8450958,1448,Vozes Femininas na América Latina,Concluído,False,Departamento de Linguas e Letras,literatura comparada, literatura feminina,questões de gênero,direitos das mulheres,"Este projeto está vinculado a atividades de pesquisa realizadas no Projeto de Pesquisa Vozes Femininas na América Latina (PRPPG nº 9402/2019), inserido no âmbito do curso de Licenciatura em Letras. A leitura, a escuta, a solidariedade e a sororidade são palavras que devem fazer parte da práxis de professores que pensam a educação como prática de liberdade. Acreditando na possibilidade de transformação social vinculada à produção do conhecimento, esse projeto e extensão visa a analisar a representação de mulheres em obras de escritoras latino-americanas, de modo a problematizar relações de poder, afirmar identidades e articular políticas públicas de reconhecimento. Com o objetivo de problematizar relações de poder e denunciar narrativas de violência relacionadas à reificação do corpo feminino, serão compartilhadas experiências de subjetivação de escritoras, da comunidade acadêmica da UFES e de adolescentes participantes de projetos sociais."
0.01888888888888889,16.308530714130193,0.8675251,4114,ensinaR 2.0,Ativo,True,Departamento de Estatística,Ciência de dados,R-Ladies,Tutoriais,Cursos,"Esse projeto de extensão visa a divulgação, ensino e treinamento da comunidade sobre a linguagem R (https://www.r-project.org/). O R é um software gratuito com linguagem e ambiente para análise de dados. É uma das principais linguagens computacionais da ciência de dados, com uma comunidade muito ativa e engajada. Dentre as atividades deste projeto de extensão, destacamos os cursos de extensão em R (R para iniciantes, análise de dados em R, Machine Learning com R, visualização de dados, dashboards com R e web scraping com R), entradas em blog com tutoriais e análises de dados e a continuação do capítulo R-Ladies Vitória (https://rladies.org/). R-Ladies é uma organização mundial cuja missão é promover a diversidade de gênero na comunidade R, ao promover meetups (encontros) e mentorias, garantindo espaço amigável e seguro."
0.01847457627118644,27.267024594703997,0.8561179,287,Sorriso do Futuro ,Ativo,False,Departamento de Saúde Coletiva,gestação,assistencia pré natal,educação em saude, saude bucal,"Oferecer um programa educativo-preventivo de saúde bucal para as puérperas da maternidade do HUCAM e usuários das clínicas do IOUFES, UFES, Vitória-ES.
 Inserir os acadêmicos de Odontologia no contexto hospitalar e em clínicas de atendimento de odontologia.
- Capacitar as gestantes e puérperas da maternidade do HUCAM, UFES, Vitória-ES, bem como os pacientes atendidos nas clínicas odontológicas do IOUFES para a promoção de saúde bucal.
         Os benefícios do projeto para as pacientes e para a instituição possibilitarão aos acadêmicos envolvidos no projeto uma experiência singular em seu processo de formação, incorporando em sua vida profissional futura, novas tecnologias promovendo a humanização do cuidado em saúde.
"
0.01822272215973003,14.583676715968675,0.86967283,4134,1o Simpósio Capixaba de Saúde da população Negra,Inadimplente,False,Departamento de Fonoaudiologia,saúde da população negra,vigilância em saúde,políticas de saúde,equidade em saúde,"A Política Nacional de Saúde Integral da População Negra foi estabelecida em 13/05/2009, através da Portaria Nº 992. Seu cerne é o profundo debate sobre o racismo institucional em saúde e suas repercussões na determinação da saúde de toda a população brasileira. Desempenha um papel crucial na luta contra a desigualdade e no enfrentamento ao racismo dentro do SUS, tendo como foco central os determinantes sociais da saúde e reconhecendo a necessidade de ações direcionadas e sensíveis às questões culturais. Promove a participação ativa das comunidades na definição, implementação e avaliação das ações de saúde, assegurando o atendimento às necessidades reais das comunidades negras, ao desempenhar um papel crucial na promoção da equidade em saúde, na conscientização cultural no sistema e na eliminação do racismo.
Desta forma este simpósio tem por objetivo fomentar a discussão sobre as desigualdades raciais em saúde e os desafios para a implementação da PNSIPN no enfrentamento do racismo.
"
0.01795795795795796,38.627032800703844,0.84958255,3592,Festival infantil de Futsal Feminino,Inadimplente,False,Departamento de Desportos,futsal,meninas,festival,inclusão,"O futebol é considerado, na contemporaneidade, o fenômeno cultural e esportivo mais popular do país (VIANA; ALTMANN, 2015). No entanto, basta um olhar atencioso para notar que o engajamento de meninas e mulheres nessa prática ainda é relativamente baixo. Segundo o relatório “Movimento é Vida” do Programa das Nações Unidas para o Desenvolvimento (PNUD, 2017), o índice de participação em atividades físicas e esportivas por meninas que estão em idade escolar é quase 30% menor do que o índice de meninos na mesma faixa etária. Considerando a necessidade de criação de espaços que fomentem a prática esportiva para as garotas dessa faixa etária, esse evento de extensão tem como objetivo a realização de um festival de futsal infantil para meninas de 8 a 13 anos, com finalidade de promover a participação, inclusão e visibilidade para a prática por elas. O evento será realizado dia 19/11/22 na UFES e contará com a participação de projetos sociais e escolas que têm alunas de futsal. "
0.017956019617149183,27.75544280172428,0.8552608,5327,"Women in Algebraic and Geometric Topology, Dynamical Systems and Evolution Algebras",Aguardando envio de relatório,True,Departamento de Matemática,Mulheres,Topologia algébrica,Álgebra,Sistemas Dinâmicos,"Com base em quatro projetos de pesquisa – Evolution Algebras, Cayley Graphs, and Local Derivations; Problems on Algebraic and Geometric Topology and Applications; Topological Data Analysis: From Soybean Leaves and a Classification Based on Images of Fly Wings to Educational Data; e Topological Persistence of Circular Maps and Applications in the Dynamics of Vector Fields, pesquisadoras mulheres na Matemática de seis respeitadas instituições estaduais e federais brasileiras promoverão um espaço de cooperação e compartilhamento de conhecimentos específicos, facilitando a criação de novas colaborações em pesquisa nas áreas de Topologia Algébrica e Geométrica, Sistemas Dinâmicos, Álgebras de Evolução e áreas relacionadas.

O objetivo é desenvolver práticas de trabalho científico que promovam a igualdade de oportunidades para mulheres na Matemática, além de incentivar o estabelecimento de contatos internacionais entre pesquisadoras(es) de diferentes
regiões do Brasil e do exterior."
0.017733627667402503,29.75399779724086,0.85320616,2784,Introdução às discussões sobre esporte e gênero,Aguardando envio de relatório,False,Departamento de Desportos,gênero,esportes,educação física,,"Dentre as inúmeras atividades de formação continuada relacionado ao esporte que temos visto durante a Pandemia do COVID-19, chama a atenção a carência de debates sobre a participação esportiva de meninas e mulheres a partir das questões de gênero. Por essa via, este curso de extensão visa promover um ambiente virtual introdutório às discussões relacionadas a esporte e gênero, sobretudo no que tange a participação de meninas e mulheres. Este curso tem como objetivos específicos: i) possibilitar o debate em torno das questões relacionadas a esporte e gênero ii) compreender o fenômeno da participação e da não participação de meninas e mulheres no esporte e no futebol iii) pensar estratégias para fomentar a participação de meninas e mulheres no esporte e no futebol iv) propiciar a formação continuada de profissionais/professores de Educação Física e Esporte que atuam ou pretendem atuar com meninas e mulheres. "
0.01748358528019545,23.25872493994258,0.85671496,619,Clínica Bicha,Concluído,False,Departamento de Psicologia,Psicologia Clínica,Diversidade Sexual,Subjetividade,Atenção Integral à Saúde,"“Clínica Bicha” é um projeto de extensão voltado para o campo da diversidade sexual e de gênero na interface com as práticas psicológicas. Em torno da prática psicológica clínica, pretende-se desenvolver os princípios da “Política Nacional de Saúde Integral de Lésbicas, Gays, Bissexuais, Travestis e Transexuais (LGBT)”. Propõe-se oferecer à essa população, no estado do Espírito Santo, diversas modalidades de atendimento — acolhimento e orientação; clínica individual; clínica grupal; dentre outras possíveis, em função da demanda. Em uma perspectiva clínico-institucional, essas ações — a serem realizadas no Núcleo de Psicologia Aplicada (NPA), da UFES — serão articuladas com diversas políticas públicas relacionadas ao campo da diversidade sexual e de gênero, por meio de organizações governamentais e não-governamentais. O foco desse projeto de extensão é ampliar e fortalecer a perspectiva da integralidade em saúde a partir das questões produzidas pela população LGBT."
0.01711081986311344,25.192723137363945,0.85551536,564,Cuidado Integral à Mulher e à Criança,Ativo,False,Departamento de Enfermagem,Saude da Mulher,Saude da Crianca,Saude do Adolescente,Tecnologias Educacionais,"Projeto desenvolvido pelo Departamento de Enfermagem em parceria com o ambulatório de ginecologia e obstetrícia, Maternidade e Ginecologia, Pediatria, Unidade de Terapia Intensiva Neonatal, Banco de Leite Humano do Hospital Universitário com o objetivo de Prestar assistência as mulheres nos cuidados durante a gestação, o parto e o pós-parto; e nas situações ginecológicas e gineco-oncológicas; Orientar as famílias no cuidado as crianças no período neonatal e no crescimento e desenvolvimento infantil; Discutir com os acadêmicos as teorias, processo de enfermagem e classificações de enfermagem para o cuidado integral à mulher e à criança; Propor tecnologias educacionais para o ensino da assistência integral à mulher e à criança. A realização dos atendimentos clínicos proporcionou aos estudantes, além de sua inserção no contexto hospitalar, uma visão de promoção, prevenção e cuidado com a mulher e o recém-nascido integrando ensino e serviço. "
0.017028985507246377,23.760609486277836,0.8560275,214,Projeto AMAMENTA-2016-2017,Ativo,False,Departamento de Enfermagem,Aleitamento materno,Banco de leite,Saúde da mulher e criança,Enfermagem,"O objetivo: promover, proteger e apoiar a amamentação . METODO: Realização de grupo de estudo sobre: amamentação, cuidados perinatais à mulher e à criança com leitura e discussão de artigos e dissertações para embasamento teórico do projeto; Atendimento individual às pacientes no Banco de Leite Humano e Maternidade e Desenvolvimento de materiais educativos para instrumentalizar as mulheres e familiares. RESULTADOS:  Em 2018 realizado 1050  atendimentos a mãe e a criança. As acadêmicas do projeto participaram de várias ações educativas de promoção da amamentação durante o Agosto Dourado em diversos locais da grande Vitória. CONCLUSÕES: A realização dos atendimentos clínicos à mulher e à criança proporcionou aos estudantes, além de sua inserção no contexto hospitalar, uma visão de promoção, prevenção e cuidado com a mulher e o recém-nascido integrando ensino e serviço. O projeto contribui na implementação das politicas públicas de incentivo ao aleitamento materno."
0.01675673411252147,12.952670538835548,0.86673504,5431,I Seminário de Educação Linguística com Crianças e Mulheres na Ciência (ELIC-MC),Aguardando envio de relatório,False,Departamento de Línguas Estrangeiras, Mulheres na Ciência,Educação Linguística,Infâncias,Material didático,"O objetivo do 1o Seminário de Educação Linguística com Crianças e Mulheres na Ciência (ELIC-MC) é divulgar os resultados do Projeto “Mulheres na ciência: elaboração de material didático para educação linguística crítica em língua inglesa com crianças"". Trata-se de um projeto aprovado pelo edital 21/2023 da Fapes - Mulheres na Ciência. Durante o seminário, haverá palestras, oficinas e mesa redonda sobre elaboração de materiais didáticos com a temática Mulheres na Ciência e com foco na educação linguística nos anos iniciais do Ensino Fundamental. O seminário é destinado a professores e professoras dos anos iniciais do Ensino Fundamental, estudantes de graduação em Letras e Pedagogia, estudantes de Pós-Graduação em Linguística, Letras e Educação, e demais interessados na temática. 


"
0.016684100418410043,33.35510472553245,0.84927386,1447,Curso de Formação Política “Feminismo: vertentes e prática política”,Concluído,False,Assessoria de Gestão,Feminismo,Prática política,Formação política,Estudos críticos,"Curso gratuito de formação política sobre a história e as bases teóricas do(s) feminismo(s), diferenciando suas várias vertentes, bem como tratando da articulação entre classe, raça e sexo/gênero."
0.016622794189334114,34.76130289532291,0.8483902,2755,"Seminário SOMOS TODAS TEREZAS – GÊNERO, RAÇA, ARTE, CULTURA, INTERSECCIONALIDADE, RELIGIOSIDADE E AÇÕES POLÍTICAS ENTRE AS MULHERES NEGRAS",Concluído,False,"Departamento de Linguagens, Cultura e Educação",Interseccionalidade,Mulheres Negras, Palavra-chave ,Cultura,"Evento online e gratuito que reuniu pesquisadoras, ativistas do Movimento Negro e Movimentos Sociais para discutir Interseccionalidade e dar visibilidade ao Dia Nacional de Tereza de Benguela. O dia 25 de julho é também conhecido como o Dia da Mulher Negra, Latino-Americana e Caribenha. No Brasil, a Lei 12.987/2014 instituiu oficialmente a data como Dia Nacional de Tereza de Benguela e da Mulher Negra em homenagem à líder do Quilombo do Quariterê, reafirmando assim, a identidade, a história, a cultura e as reflexões sobre a realidade da mulher negra brasileira, latino-americana e caribenha. 
A finalidade do projeto é a promoção da diversidade e oportunidade de formação para a igualdade de gênero, raça, religião, arte e outros com vistas a visibilidade positiva das mulheres negras e ações políticas.
"
0.016483516483516484,35.181029087925324,0.8476111,4474,TRANSEUNTES 2024,Concluído,False,"Departamento de Linguagens, Cultura e Educação",Inclusão Social,Pessoas Trans,Educação e Diversidade,," A representatividade, a inclusão e a permanência são construtos prioritários na Educação Superior, hoje curricularizada – como espelhamento da Educação Básica –  sob a tríade de classe, gênero e raça. Uma educação oficialmente (por análise do seu currículo) branca, “hetero-macho” e burguesa. Porém um Currículo Social vigente avança com políticas inclusivas, ainda que discutíveis, de vários modos, em vários tempos, sob vários pontos de vista partindo de uma infinidade de “outros lugares”. Temos aí uma Educação em que seus sujeitos buscam o direito de pertencimento social, nessa busca fazem parte mulheres e homens trans e travestis, que habitam as cidades, universidades, escolas, compondo um mundo do trabalho que por elas e eles – como campo de direitos, para além do acesso físico – precisam ser ocupados. Oficina de Fotografia TRANSEUNTES 2024 propõe um minicurso de fotografia com esse público trazendo como resultado uma exposição com suas visões sobre o mundo e a educação."
0.01642068873819971,20.65022141785428,0.8567528,4967,"Evento de Extensão: SEMINÁRIO INTERNACIONAL INFÂNCIAS, MULHERES EM DIFERENTES TERRITÓRIOS E CULTURAS: CONSTRUINDO O “BEM VIVER” ",Inadimplente,False,Departamento de Teorias de Ensino e Práticas Educacionais,Infâncias,Mulheres,Educação Infantil,Gênero,"Este SEMINÁRIO INTERNACIONAL INFÂNCIAS, MULHERES EM DIFERENTES TERRITÓRIOS E CULTURAS: CONSTRUINDO O “BEM VIVER” PARA TODAS AS PESSOAS  E PARA SEMPRE, será o primeiro espaço de referência em nosso Estado nas discussões e produções de conhecimentos que problematizam as articulações que perpassam a educação das crianças, construindo interlocuções com as lutas e demandas de profissionais docentes e não-docentes, dos movimentos sociais que atuam em  defesa da educação infantil e do direito das crianças vivenciarem suas infâncias em espaços institucionais ou não. Trata-se de um Seminário formativo em âmbito internacional na modalidade presencial que pretende possibilitar uma compreensão da atual crise social, econômica, política, cultural, ecológica que afetam sobretudo as crianças, mulheres no mundo e as colocam em condições de desigualdades a ser superado para potencializar uma consciência anticapitalista, antipatriarcal, anticolonialista, tendo como horizonte o Bem Viver."
0.01636178861788618,32.85353367397766,0.8492578,5393,Núcleo Economia por Mulheres,Ativo,False,Departamento de Economia,Representação feminina,Equidade de gênero,Formação acadêmica,Extensão universitária,"O Núcleo de Economia por Mulheres surge no Curso de Ciências Econômicas da Universidade Federal do Espírito Santo em um contexto marcado pela persistente ausência de representatividade feminina na área. Embora tenha se observado um aumento no ingresso de mulheres na graduação, isso não se traduz, necessariamente, em permanência, protagonismo ou segurança para avançar na carreira acadêmica e profissional. Diante desse cenário, o projeto de extensão propõe a criação de um espaço institucional de acolhimento, escuta e formação, voltado à integração das estudantes e ao fortalecimento de suas trajetórias. Por meio de palestras, rodas de conversa, oficinas técnicas e articulação com professoras, egressas e profissionais da área, busca-se ampliar oportunidades, compartilhar experiências e construir, de forma coletiva, estratégias que promovam maior equidade e participação das mulheres na Economia.
"
0.016234616391725583,21.126845808866534,0.8564455,4549,"Terapêuticas não farmacológicas para redução dos sintomas vaso motores e ansiedade,  e melhora do sono  em mulheres na menopausa.",Inadimplente,False,Departamento de Ciências Fisiológicas,Saude da mulher ,Menopausa ,Acupuntura/Mindfuness,Doenças cardiovasculares ,"Neste projeto, pretende-se demonstrar os efeitos das práticas complementares da acupuntura e Mindfuness na melhora qualidade de vida reduzindo sintomas da menopausa no tratamento de doenças cardiovasculares em mulheres na menopausa em tratamento no HUCAM/UFES  na região metropolitana. Esperamos atender e acompanhar as mulheres atendidas no setor de cardiologia  e climatério do Hospital  HUCAM (projeto aprovado pelo CEP), avaliando seus  impactos na sua saúde da mulher no climatério. Pretendemos ainda estimular os alunos da pós e graduação a investigarem as terapias não farmacológicas no processo  saúde-doenças, buscando compreender mecanismos associados aos tratamentos e uma melhor qualidade de vida e bem estar. "
0.016233766233766232,25.06868235749351,0.85394925,535,Futsal Feminino Universitário,Aguardando envio de relatório,False,Departamento de Desportos,futsal,gênero,treinamento,,"Ao olhar para as práticas esportivas, é necessário compreender que as mesmas são perpassadas por relações de poder e representações sociais. Dentre as possibilidades de relações de poder que perpassam o esporte, em especial o futebol, podemos destacar o marcador de gênero. Dunning e Elias (1992). Entretanto, as dificuldades para a adesão e permanência das mulheres nessa modalidade esportiva não têm significado a inexistência do futebol feminino. Na UFES, este projeto fomenta a participação no futsal para mulheres da universidade e da comunidade externa desde 2017. O presente projeto de extensão busca, deste modo, atuar criando um espaço para a prática e sistematizando os processos  de ensino-aprendizagem-treinamento nesse ambiente. As atividades desenvolvidas no projeto com a equipe serão desenvolvidas por acadêmicos do curso superior de Educação Física, bolsistas, estagiários e/ou voluntários do projeto, supervisionados diretamente pela professora coordenadora."
0.015956911305748514,15.009452648764718,0.86250913,1162,EnsinaR,Concluído,True,Departamento de Estatística,software R,análise de dados,software R,visualização de dados,"Esse projeto de extensão visa a divulgação, ensino e treinamento da comunidade sobre o software R (https://www.r-project.org/). O software R é um software gratuito com linguagem e ambiente para análise de dados. É um dos principais software da ciência de dados, com uma comunidade muito ativa e engajada. Dentre as atividades deste projeto de extensão, destacamos os cursos de extensão em R (R para iniciantes, análise de dados em R, Machine Learning com R, visualização de dados,   dashboards com R e web scraping com R) e a criação do capítulo R-Ladies Vitória (https://rladies.org/). R-Ladies é uma organização mundial cuja missão é promover a diversidade de gênero na comunidade R, ao promover meetups (encontros) e mentorias, garantindo espaço amigável e seguro. "
0.015941404566996983,8.37342829895934,0.8738312,4383,Clube cientifico 2024 - Prática Baseada em Evidência no manejo de feridas de difícil cicatrização ,Concluído,False,Departamento de Enfermagem,Enfermagem,Ferimentos e Lesões.,Tecnologia Educacional. ,Estomaterapia,"Os clubes de leitura foram introduzidos para incrementar a Prática Baseada em Evidências e com o objetivo de melhorar a leitura de artigos científicos como Tecnologias Educacionais em Saúde podem ser concebidas como recursos que facilitam a aprendizagem. A criação de um Clube Científico como curso de extensão voltado para o estudo sobre as Práticas Baseadas em Evidências no contexto do manejo de feridas complexas. O clube cientifico irá reunir enfermeiros e acadêmicos de enfermagem para estudar e discutir consensos/guidelines sobre as práticas baseadas em evidências no manejo de feridas. O clube é gratuito, e funcionará de forma remota, com reuniões mensais. . A participação no clube proporcionará ouvir experts na área a cada mês. No grupo fechado do Telegram discutiremos 1 consenso por mês, ao fim do mês um debate no grupo fechado do Youtube ocorrerá, sempre com um convidado da indústria que contribuiu com o consenso em questão. "
0.015863289760348585,43.44492868457773,0.83758575,4950,Copa Let it Go - Festival infanto-juvenil de Futsal Feminino - Quarta edição,Concluído,False,Departamento de Desportos,esporte,gênero,inclusão,lazer,"A Copa Let it Go é um evento de extensão da GRUPA/UFES, realizado desde 2022, que chega à sua quarta edição em 23 de agosto de 2025. Considerando a necessidade de criação de espaços que fomentem a prática esportiva para garotas de 8 a 14 anos, o evento tem como objetivo a realização de um festival de futsal infantil feminino com foco na participação, inclusão e visibilidade das meninas na modalidade. A proposta surgiu a partir do diagnóstico da ausência de competições para meninas dessa faixa etária e se consolidou como um espaço seguro e formativo, promovendo experiências esportivas orientadas pela equidade de gênero e pelo protagonismo das participantes. A ação articula escolas, projetos sociais e coletivos, integrando práticas pedagógicas e debates sobre corpo, gênero e competição, e contribuindo para uma cultura esportiva mais justa e inclusiva."
0.015793954874414644,33.28948999467506,0.8474809,2334,"Curso de Formação Política ""Feminismo: vertentes e prática política"" - 2ª edição.",Concluído,False,Secretaria,Feminismo,Prática política,Formação política,Estudos críticos,"Curso gratuito de formação política sobre a história e as bases teóricas do(s) feminismo(s), diferenciando suas várias vertentes, bem como tratando da articulação entre classe, raça e sexo/gênero."
0.01573709309558366,39.688882893985685,0.83970225,5054,Corre com elas: clube de corrida de rua feminino na UFES,Aguardando envio de relatório,False,Departamento de Desportos,gênero,inclusão,esporte,lazer,"Este projeto de extensão tem como objetivo promover a prática da corrida de rua entre mulheres da comunidade universitária e externa da UFES, incentivando a participação feminina em atividades esportivas, o bem-estar e autoestima, e o fortalecimento de redes de apoio. As atividades incluem treinos orientados semanais, rodas de conversa sobre temas como saúde da mulher, segurança no esporte e enfrentamento ao assédio em espaços públicos. O projeto também visa contribuir na formação de alunas de Educação Física para atuarem como monitoras, articulando teoria e prática a partir da práticas sensíveis às questões de gênero, com enfoque inclusivo e emancipatório. Busca-se ainda desenvolver ações de divulgação e diálogo com outras iniciativas voltadas ao esporte feminino, ampliando o alcance e a visibilidade da participação das mulheres na corrida de rua. Por fim, o projeto de extensão está alinhado a projetos de pesquisa sobre gênero e participação esportiva e é campo de pesquisa. "
0.015365329512893983,12.63997577197679,0.8638665,2353,"EVA - Expandindo Vidas, Ampliando horizontes",Ativo,True,Departamento de Engenharia de Produção,inclusão socio-digital,empreendedorismo,parentalidade positiva,,"O Programa Eva visa a formação de mulheres em geral, com foco mais específico em mães em situação de vulnerabilidade social. Possui duas frentes: o Projeto Lotus (Registro 2771) e o Projeto Amabilis (2881). 
O objetivo das formações,  que são online e estão reunidas no Projeto Lotus, é a promoção de conhecimentos práticos relacionados com produção de conteúdos digitais para redes sociais (posts) para a divulgação de produtos e serviços produzidos pelas próprias cursistas, seus familiares, vizinhos e pessoas da comunidade, promovendo assim uma possibilidade de aumento de renda para elas bem como atuar na promoção do desenvolvimento pessoal e parentalidade positiva. Por outro lado, existe a necessidade de criação de ambientes e materiais de comunicação na internet para comunicação com o público-alvo do programa para além das oficinas e cursos. Tais ações estão reunidas no Projeto Amabilis. 
"
0.015338827838827838,18.865892206202375,0.85666823,482,Promoção da Saúde de Mulheres Dependentes Químicas Institucionalizadas,Ativo,False,Departamento de Farmácia e Nutrição,mulheres,dependentes químicas,nutrição,reabilitação,"Este projeto objetiva realizar estratégias de promoção da saúde com mulheres jovens e adultas com dependência química residentes na Fazenda da Esperança no município de Alegre-ES. Serão desenvolvidas atividades individuais como avaliação e acompanhamento mensais do estado nutricional e de saúde das internas, bem como atividades educativas coletivas, como além de atividades como rodas de conversa, folders, dinâmicas de grupo, elaboração de cardápio da instituição, preparo de receitas junto às mulheres residentes, construção de horta e incentivo ao aleitamento materno caso haja lactantes. Assim, este projeto de extensão busca contribuir com uma melhora da qualidade de vida de mulheres que estão lutando contra a dependência química, afastadas do convívio com seus familiares e com a sociedade, além de propiciar aos estudantes do Curso de Nutrição o aprendizado e a vivência profissional, sob a supervisão do docente."
0.015244330137947161,29.544279039055986,0.84940124,950,Laboratório de Pesquisa sobre Violência contra a Mulher no Espírito Santo.,Ativo,False,Departamento de Filosofia,Violência contra mulher,Direitos das mulheres,Gênero,Direitos Humanos,Mulheres que se unem para pesquisa sobre violência contra a mulher no Espírito Santo. 
0.015087371644748694,14.826721073876293,0.8600986,4571,A CIRANDA DA LEdoC: TERRITÓRIOS DE PERMANÊNCIA DE MULHERES MÃES ESTUDANTES NO ENSINO SUPERIOR E DE CUIDADO E EDUCAÇÃO DAS CRIANÇAS DO CAMPO ,Ativo,False,Departamento de Teorias de Ensino e Práticas Educacionais,Ciranda infantil,Infâncias,Crianças ,Educação do campo,"Este projeto de extensão tem como objetivo acolher crianças com idade de 2 a 6 anos, filhos/as de estudantes da Ledoc, em um espaço físico dentro do Campus, nas proximidades do Centro de Educação, com infraestrutura e materiais pedagógicos necessários às atividades de acolhimento, de cuidado e de educação das crianças, com foco nas interações e brincadeiras, para que mães e demais familiares possam continuar seus estudos. A Ciranda funcionará nos dias dos TUs, conforme calendário acadêmico do curso. Sob a coordenação de professores/as dos cursos de Licenciatura em Educação do Campo e de Pedagogia, os Cirandeiros e Cirandeiras receberão formação por meio de rodas de conversas, oficinas para construção de brinquedos e outros materiais para o espaço da Ciranda, debates com uso de textos, filmes, produção de relatórios com fotografias etc. 
"
0.015006285355122564,31.76318930381647,0.84737754,965,Handebol Feminino na UFES,Inadimplente,False,Departamento de Desportos,gênero,esporte,treinamento,lazer,"O objetivo geral deste projeto é apoiar e ampliar as atividades de ensino-aprendizagem-treinamento de handebol feminino da UFES. O presente projeto de extensão busca, deste modo, atuar auxiliando, apoiando e sistematizando o processo de ensino aprendizagem-treinamento para mulheres. A proposta é desenvolver atividades que contribuam com a preparação da equipe para participação em campeonatos, mas também que criem a oportunidade de lazer para mais universitárias interessadas. Nesse sentido, é importante, além do foco no rendimento, o desenvolvimento de algumas atividades de ensino-aprendizagem da modalidade, a fim de possibilitar a inclusão no jogo de todas as meninas participantes, independente do nível de habilidade que possuíssem."
0.015002970885323827,27.477000487395195,0.8506661,641,"Núcleo de Estudos sobre Violência, Segurança Pública e Direitos Humanos (NEVI-UFES) - 10621",Ativo,False,Departamento de Serviço Social,Dreitos Humanos,Segurança Pública,Violência,Opressões,"Este programa trata das ações e atividades realizadas pelo NEVI, do qual participam docentes, discentes de graduação e pós-graduação, egressos do curso de Serviço Social, professores aposentados da Universidade Federal do Espírito Santo e integrantes de movimentos sociais. Tem como objetivo principal o desenvolvimento de ações de estudos, pesquisa e extensão. Realiza ações de extensão sobre direitos humanos, desigualdades de classe, gênero, raça e diversidade sexual. Promove espaços de debate, pesquisas e rodas de conversas com lideranças e comunidades que têm os seus direitos humanos violados. Também desenvolve pesquisa sobre mulheres pescadoras e sobre o impacto da política sobre drogas no encarceramento da população e da mulher negra. Intenciona contribuir para qualificar o debate sobre os direitos humanos na formação profissional e de militantes das lutas sociais capixabas, com vistas a fortalecer a defesa dos direitos humanos no Espírito Santo."
0.014849957571549796,30.362182644398512,0.84729564,4883,Sífilis em gestate e sífilis congênita,Concluído,False,Departamento de Ciências da Saúde,Sífilis,gestante,saúde da criança,saúde da mulher,"A sífilis congênita é uma prioridade na saúde materno-infantil no Brasil devido à sua alta prevalência e grave morbimortalidade. Apesar de ser uma infecção de fácil diagnóstico e tratamento, continua a ser um problema de saúde pública mundial, especialmente nas Américas, que enfrentam a maior incidência mundial. Um destaque importante é o elevado número de casos entre mulheres grávidas, resultando em um aumento de infecções congênitas. A OMS propõe estratégias globais para reduzir infecções sexualmente transmissíveis, como a sífilis, até 2030, recomendando a otimização de sistemas de saúde, parcerias estratégicas e o uso de dados desagregados para monitorar o progresso. Objetivo: Capacitar profissionais de saúde da atenção primária em saúde, do município de São Mateus-ES, para o diagnóstico e tratamento adequado e oportuno da sífilis em gestantes, afim de interromper o ciclo de transmissão e evitar a infecção do feto, além de discutir estratégias para maior adesão ao tratemento."
0.014763603925066905,28.466394309101936,0.849369,366,Projeto Mãe Adolescente,Aguardando envio de relatório,False,Pró-Reitoria de Extensão,adolescente,gravidez da adolescente,neonatologia,amamentaçao,"O Projeto Mãe Adolescente funciona com alunos voluntários do curso de Medicina, na maternidade do Hospital Universitário Cassiano Antônio de Moraes. Seus objetivos são reforçar a assistência integral à adolescente grávida, a que abortou e a que é mãe adolescente e seu filho. Mantem o Núcleo Epidemiológico Perinatal com um banco de dados do Sistema Informático Perinatal nos padrões recomendados pela OMS. Firmou parcerias com Rotary Clube Praia Comprida e Serviço Social da Indústria e Serviço Nacional de Aprendizagem Industrial objetivando auxiliar a adolescente para retornar aos estudos, aprender uma profissão visando o primeiro emprego. Está associado ao ensino e pesquisa, especialmente para os que pretendem ampliar os conhecimentos na assistência em ginecologia, obstetrícia e pediatria. Contribui na assistência integral da adolescente grávida, produz dados que podem subsidiar pesquisas e políticas de saúde pública e, portanto, direcionar ações para melhorar o ensino e assistência."
